RunID,os,cpu,physical_cores,system_ram_gb,gpu,GPU_ram_mb,cuda_version,training_type,game_name,batch_size,learning_rate,buffer_size,beta,epsilon,lambd,num_epoch,learning_rate_schedule,normalize,hidden_units,num_layers,vis_encode_type,reward_extrinsic_gamma,reward_extrinsic_strength,keep_checkpoints,max_steps,time_horizon,summary_freq
20251223-205921,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000013,20480,0.00501,0.207,0.936,5,constant,false,128,3,simple,,,5,500000,64,12000
20251223-210225,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.00009,20480,0.00778,0.258,0.939,10,linear,false,256,1,simple,,,5,100000,2048,12000
20251223-210313,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000087,40960,0.002174,0.189,0.949,10,constant,true,64,3,simple,,,5,1000000,512,12000
20251223-211053,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000268,163840,0.004543,0.101,0.93,4,constant,true,64,1,simple,,,5,500000,128,12000
20251223-211350,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000288,81920,0.002628,0.218,0.94,5,constant,false,256,3,simple,,,5,2000000,256,12000
20251223-212538,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000147,81920,0.008857,0.17,0.946,4,constant,true,128,2,simple,,,5,100000,256,12000
20251223-212618,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.00003,327680,0.009775,0.289,0.92,10,constant,true,32,3,simple,,,5,2000000,2048,12000
20251223-214211,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000283,163840,0.001941,0.108,0.911,3,linear,false,128,2,simple,,,5,1000000,128,12000
20251223-214740,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000013,327680,0.004414,0.219,0.901,5,linear,false,512,1,simple,,,5,1000000,512,12000
20251223-215358,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000175,40960,0.00568,0.25,0.928,3,constant,true,32,3,simple,,,5,100000,64,12000
20251223-215435,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000173,20480,0.006141,0.17,0.91,3,constant,true,32,1,simple,,,5,2000000,1024,12000
20251223-220344,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.00009,163840,0.00129,0.293,0.931,5,linear,false,64,2,simple,,,5,100000,256,12000
20251223-220415,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.00026,163840,0.008505,0.173,0.913,8,linear,false,512,2,simple,,,5,100000,64,12000
20251223-220446,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000036,20480,0.004747,0.165,0.94,5,linear,false,32,3,simple,,,5,1000000,64,12000
20251223-221044,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000222,40960,0.002578,0.251,0.927,10,constant,false,256,2,simple,,,5,2000000,64,12000
20251223-222636,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000065,327680,0.007111,0.152,0.905,10,constant,true,128,3,simple,,,5,250000,2048,12000
20251223-222746,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.00008,81920,0.006846,0.277,0.928,3,linear,true,512,3,simple,,,5,100000,1024,12000
20251223-222830,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000118,81920,0.007211,0.215,0.947,4,constant,true,64,1,simple,,,5,500000,64,12000
20251223-223126,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000024,40960,0.009789,0.13,0.906,8,linear,false,512,3,simple,,,5,500000,256,12000
20251223-223624,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000263,20480,0.003734,0.233,0.924,8,constant,true,128,2,simple,,,5,100000,512,12000
20251223-223710,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000034,81920,0.003921,0.123,0.93,10,constant,true,32,3,simple,,,5,1000000,128,12000
20251223-223952,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000189,81920,0.009209,0.241,0.919,4,constant,false,512,1,simple,,,5,250000,2048,12000
20251223-224214,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,512,0.000038,10240,0.006228,0.104,0.938,4,constant,false,256,1,simple,,,5,2000000,256,12000
20251223-224502,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000217,40960,0.004391,0.182,0.914,4,constant,false,512,2,simple,,,5,1000000,64,12000
20251223-225056,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000137,40960,0.006998,0.131,0.93,10,linear,true,64,1,simple,,,5,500000,256,12000
20251223-225452,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000137,40960,0.001176,0.3,0.919,8,constant,true,32,3,simple,,,5,500000,64,12000
20251223-225824,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000045,40960,0.000849,0.214,0.925,8,linear,true,256,1,simple,,,5,2000000,512,12000
20251223-230200,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,4096,0.000214,163840,0.004268,0.263,0.943,5,constant,true,256,3,simple,,,5,250000,256,12000
20251223-230546,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,GridFoodCollector,2048,0.000088,40960,0.004088,0.283,0.941,3,linear,true,32,1,simple,,,5,250000,256,12000
20251223-231119,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000149,40960,0.001778,0.296,0.928,3,linear,false,64,2,simple,,,5,100000,512,12000
20251223-231156,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000048,20480,0.008685,0.272,0.924,3,constant,false,64,2,simple,,,5,100000,256,12000
20251223-231232,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000058,40960,0.009291,0.282,0.937,5,constant,false,64,3,simple,,,5,100000,64,12000
20251223-231312,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000145,163840,0.005339,0.277,0.902,3,constant,false,64,1,simple,,,5,2000000,2048,12000
20251223-231443,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,GridWorld,2048,0.000237,163840,0.002941,0.253,0.94,4,linear,true,256,3,simple,,,5,1000000,2048,12000
20251223-232308,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000016,81920,0.001765,0.143,0.929,4,linear,false,512,2,simple,,,5,2000000,256,12000
20251223-233527,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000156,81920,0.00121,0.15,0.932,4,linear,false,256,2,simple,,,5,100000,2048,12000
20251223-233608,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000216,81920,0.009031,0.107,0.922,10,linear,false,256,3,simple,,,5,2000000,2048,12000
20251223-235243,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000111,81920,0.009394,0.16,0.901,8,linear,false,128,1,simple,,,5,250000,2048,12000
20251223-235435,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000087,81920,0.007655,0.231,0.94,5,constant,false,128,1,simple,,,5,1000000,64,12000
20251224-000025,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000092,40960,0.006685,0.269,0.901,10,linear,true,256,2,simple,,,5,100000,256,12000
20251224-000117,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000168,81920,0.00891,0.122,0.925,10,constant,false,256,2,simple,,,5,2000000,64,12000
20251224-001704,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000145,327680,0.007512,0.221,0.908,4,linear,true,64,3,simple,,,5,100000,128,12000
20251224-001736,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000157,81920,0.00098,0.244,0.931,3,constant,true,32,1,simple,,,5,1000000,512,12000
20251224-002247,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000071,327680,0.007479,0.232,0.916,5,linear,false,64,3,simple,,,5,1000000,256,12000
20251224-002901,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000119,81920,0.009042,0.249,0.938,8,constant,false,64,1,simple,,,5,2000000,512,12000
20251224-004209,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000278,81920,0.000736,0.198,0.907,10,constant,false,128,1,simple,,,5,100000,1024,12000
20251224-004258,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000118,163840,0.006344,0.113,0.93,4,linear,true,32,3,simple,,,5,250000,256,12000
20251224-004423,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000088,163840,0.006936,0.135,0.9,10,constant,true,256,2,simple,,,5,500000,64,12000
20251224-004845,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000094,163840,0.004457,0.163,0.936,3,linear,true,512,1,simple,,,5,500000,512,12000
20251224-005133,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000073,40960,0.007121,0.113,0.915,10,linear,true,512,1,simple,,,5,500000,512,12000
20251224-005532,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000121,40960,0.009454,0.227,0.907,3,constant,true,32,3,simple,,,5,2000000,256,12000
20251224-010456,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000226,81920,0.004776,0.204,0.923,5,linear,false,32,2,simple,,,5,1000000,1024,12000
20251224-011050,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000088,40960,0.002118,0.24,0.92,3,constant,true,64,2,simple,,,5,250000,256,12000
20251224-011215,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000243,81920,0.008961,0.173,0.903,8,constant,true,512,1,simple,,,5,1000000,1024,12000
20251224-011338,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,Hallway,512,0.00005,40960,0.000276,0.145,0.91,3,linear,true,32,3,simple,,,5,1000000,512,12000
20251224-011910,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000263,327680,0.000199,0.201,0.902,4,constant,true,256,3,simple,,,5,500000,128,12000
20251224-012142,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,PushBlock,4096,0.000196,81920,0.008726,0.182,0.934,10,constant,true,32,3,simple,,,5,1000000,256,12000
20251224-012204,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000216,81920,0.004741,0.149,0.923,5,linear,true,128,2,simple,,,5,250000,128,12000
20251224-012343,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000129,40960,0.003583,0.289,0.937,8,linear,false,32,2,simple,,,5,2000000,64,12000
20251224-013411,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,Pyramids,4096,0.000212,163840,0.004291,0.117,0.909,10,linear,true,128,3,simple,,,5,250000,512,12000
20251224-013702,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.00011,40960,0.006725,0.286,0.932,4,linear,true,128,2,simple,,,5,500000,64,12000
20251224-013801,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,Sorter,2048,0.000128,163840,0.006248,0.244,0.922,3,linear,true,256,2,simple,,,5,2000000,1024,12000
20251224-013946,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000145,40960,0.001356,0.101,0.917,8,linear,true,256,3,simple,,,5,1000000,512,12000
20251224-014706,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000124,81920,0.008305,0.283,0.91,10,constant,true,256,2,simple,,,5,500000,2048,12000
20251224-015111,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000039,10240,0.002491,0.235,0.94,8,constant,true,256,2,simple,,,5,1000000,256,12000
20251224-015806,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000071,40960,0.002076,0.132,0.928,3,constant,false,32,1,simple,,,5,500000,64,12000
20251224-020048,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000045,10240,0.007859,0.183,0.927,10,constant,false,128,1,simple,,,5,100000,2048,12000
20251224-020139,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000121,40960,0.005006,0.184,0.936,4,linear,false,512,1,simple,,,5,100000,128,12000
20251224-020217,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000163,163840,0.0065,0.129,0.931,3,constant,false,32,3,simple,,,5,250000,512,12000
20251224-020337,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000066,40960,0.005988,0.258,0.945,3,linear,true,128,3,simple,,,5,500000,2048,12000
20251224-020618,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000244,40960,0.007786,0.275,0.904,10,linear,true,64,2,simple,,,5,500000,512,12000
20251224-021008,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000044,163840,0.007565,0.275,0.902,4,linear,false,32,2,simple,,,5,1000000,512,12000
20251224-021554,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000105,81920,0.007784,0.294,0.946,4,constant,true,64,1,simple,,,5,100000,128,12000
20251224-021632,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000036,163840,0.001561,0.169,0.908,3,linear,false,64,2,simple,,,5,1000000,512,12000
20251224-022156,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000216,40960,0.001435,0.132,0.944,10,constant,false,32,2,simple,,,5,2000000,256,12000
20251224-023635,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.00027,10240,0.007057,0.15,0.923,3,constant,false,256,3,simple,,,5,1000000,64,12000
20251224-023802,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,Walker,1024,0.000121,81920,0.008963,0.111,0.902,5,constant,true,64,1,simple,,,5,1000000,1024,12000
20251224-024140,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000211,10240,0.006559,0.264,0.938,5,linear,true,128,3,simple,,,5,500000,512,12000
20251224-024430,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000208,81920,0.001285,0.269,0.911,4,constant,false,128,1,simple,,,5,500000,256,12000
20251224-024721,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.00023,163840,0.00694,0.195,0.914,4,constant,true,64,1,simple,,,5,2000000,256,12000
20251224-025234,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,Worm,1024,0.00025,40960,0.008343,0.116,0.946,4,linear,false,512,3,simple,,,5,250000,256,12000
20251224-025532,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,sac,3DBall,512,0.000176,50000,,,,,constant,false,256,1,simple,,,5,1000000,256,50000
20251224-025751,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000252,20480,0.00041,0.278,0.911,5,linear,true,128,3,simple,,,5,100000,64,12000
20251224-025831,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000015,163840,0.003439,0.28,0.926,8,constant,false,32,1,simple,,,5,100000,1024,12000
20251224-025902,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000167,81920,0.005815,0.281,0.927,8,linear,true,128,1,simple,,,5,2000000,128,12000
20251224-031208,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000217,40960,0.000721,0.229,0.935,4,constant,false,32,2,simple,,,5,2000000,1024,12000
20251224-032206,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000176,40960,0.007835,0.181,0.912,4,linear,true,32,2,simple,,,5,1000000,2048,12000
20251224-032718,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000026,40960,0.002039,0.167,0.92,8,constant,true,512,3,simple,,,5,250000,128,12000
20251224-032952,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000079,40960,0.008665,0.253,0.912,8,constant,true,32,2,simple,,,5,100000,512,12000
20251224-033037,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.00028,40960,0.001337,0.131,0.948,8,linear,true,128,3,simple,,,5,500000,512,12000
20251224-033417,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000014,81920,0.0048,0.263,0.924,3,linear,true,64,2,simple,,,5,1000000,64,12000
20251224-033946,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000246,20480,0.005258,0.243,0.922,10,linear,false,32,1,simple,,,5,1000000,2048,12000
20251224-034652,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000256,20480,0.004175,0.229,0.933,4,constant,true,128,3,simple,,,5,2000000,256,12000
20251224-035710,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000269,163840,0.002708,0.11,0.943,5,linear,true,128,2,simple,,,5,100000,512,12000
20251224-035742,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000011,81920,0.002498,0.164,0.934,5,linear,true,512,1,simple,,,5,100000,256,12000
20251224-035823,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.00025,40960,0.009826,0.238,0.949,4,constant,false,32,2,simple,,,5,100000,128,12000
20251224-035901,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.00001,10240,0.009138,0.108,0.909,5,constant,true,128,3,simple,,,5,500000,1024,12000
20251224-040208,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.00024,40960,0.004757,0.298,0.904,4,linear,false,32,3,simple,,,5,100000,1024,12000
20251224-040246,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.00023,163840,0.00892,0.266,0.94,3,constant,true,256,2,simple,,,5,250000,1024,12000
20251224-040408,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000162,81920,0.001868,0.216,0.947,4,linear,false,128,2,simple,,,5,1000000,64,12000
20251224-040935,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000056,81920,0.008517,0.259,0.921,5,constant,true,512,3,simple,,,5,250000,128,12000
20251224-041140,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000207,163840,0.006998,0.225,0.924,4,constant,false,128,2,simple,,,5,100000,64,12000
20251224-041212,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000169,163840,0.006962,0.148,0.927,8,linear,true,256,1,simple,,,5,500000,256,12000
20251224-041558,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000136,81920,0.009452,0.14,0.903,3,linear,false,128,3,simple,,,5,1000000,64,12000
20251224-042116,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000091,327680,0.009885,0.111,0.906,3,linear,false,64,3,simple,,,5,100000,1024,12000
20251224-042147,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000134,81920,0.008807,0.118,0.912,10,constant,true,32,3,simple,,,5,2000000,1024,12000
